iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
MGS323.A0101	MGS317.A0101	34.90960597991943	108.63871574401853	5.0	108.63871574401853	5.0	92.68081188201901	4.0	55.679106712341294	2.0
MGS242.A0101	MGS015.A0101	42.0230008661747	108.54690242558715	4.0	108.54690242558715	4.0	108.54690242558715	4.0	90.34250546246767	3.0
MGS032.A0101	MGS385.A0101	34.2197060585022	108.54461789131162	5.0	108.54461789131162	5.0	94.92191672325131	4.0	59.6554160118103	2.0
CSK012.A0101	MGS317.A0101	40.56699872016907	108.51839482784268	6.0	77.63779759407043	3.0	77.63779759407043	3.0	40.56699872016907	1.0
MGS299.A0101	MGS238.A0101	38.87289910344407	108.43430011300367	5.0	89.22209887532517	3.0	76.14389805821702	2.0	76.14389805821702	2.0
RKF231.A0101	RKF118.A0101	49.19069856405258	108.41279905289412	5.0	98.94549828022717	4.0	73.96869789808989	2.0	73.96869789808989	2.0
MGS299.A0101	MGS077.A0101	42.50420033931732	108.27539265155792	4.0	108.27539265155792	4.0	108.27539265155792	4.0	71.48989737033844	2.0
MGS239.A0101	MGS126.A0101	30.34619688987732	108.23598820716143	7.0	79.14399225264788	4.0	51.68219208717346	2.0	51.68219208717346	2.0
MGS234.A0101	MGS322.A0101	45.45581340789795	108.0782376229763	5.0	96.87434062361716	4.0	65.1617132127285	2.0	45.45581340789795	1.0
LEO050.A0101	LEO102.A0101	34.27270054817199	108.01440179347989	6.0	99.9205023050308	5.0	84.6722990274429	4.0	34.27270054817199	1.0
MGS389.A0101	MGS071.A0101	43.61140131950378	107.77099728584287	4.0	107.77099728584287	4.0	93.52239966392516	3.0	75.06809830665588	2.0
RKF118.A0101	RKF157.A0101	36.66989803314209	107.75699466466901	5.0	86.83159798383711	3.0	86.83159798383711	3.0	67.70009845495224	2.0
MGS421.A0101	MGS392.A0101	33.01429748535156	107.72509900853038	4.0	107.72509900853038	4.0	92.18979850411415	3.0	92.18979850411415	3.0
MGS129.A0101	MGS163.A0101	96.57369256019592	107.71039249375463	2.0	96.57369256019592	1.0	96.57369256019592	1.0	96.57369256019592	1.0
RKF047.A0101	RKC042.A0101	61.04620173573494	107.63660296797752	3.0	107.63660296797752	3.0	94.69120129942894	2.0	94.69120129942894	2.0
LEO073.A0101	LEO052.A0101	31.957396864891052	107.62669444084167	5.0	87.45479583740234	3.0	87.45479583740234	3.0	87.45479583740234	3.0
MGS120.A0101	MGS118.A0101	50.93640252016485	107.52369989641011	5.0	98.69230617769063	4.0	85.67580510862172	3.0	50.93640252016485	1.0
RKF191.A0101	RKF231.A0101	49.809597432613366	107.46969282627103	4.0	107.46969282627103	4.0	92.31789410114285	3.0	92.31789410114285	3.0
MGS333.A0101	MGS094.A0101	36.00320069817826	107.45929282857102	5.0	86.67629760457203	3.0	86.67629760457203	3.0	67.9962019319646	2.0
LEO128.A0101	LEO088.A0101	40.22740125656128	107.395800948143	4.0	96.07110023498534	3.0	96.07110023498534	3.0	96.07110023498534	3.0
LEO019.A0101	LEO111.A0101	32.33569860458374	107.36760428699196	5.0	98.21060231479349	4.0	84.87660220416727	3.0	84.87660220416727	3.0
CSK028.A0101	MGS260.A0101	28.40079814195633	107.31559544801712	4.0	107.31559544801712	4.0	107.31559544801712	4.0	107.31559544801712	4.0
MGS207.A0101	MGS190.A0101	57.59900212287903	107.25270956754682	4.0	88.34291100502014	2.0	88.34291100502014	2.0	88.34291100502014	2.0
MGS326.A0101	MGS192.A0101	39.32149894535541	107.24549237638709	4.0	107.24549237638709	4.0	92.0886034145951	3.0	92.0886034145951	3.0
KFJ051.A0101	KFJ023.A0101	77.50710248947144	107.17690587043762	2.0	107.17690587043762	2.0	107.17690587043762	2.0	107.17690587043762	2.0
LEO020.A0101	LEO111.A0101	37.00000047683716	107.1758151054382	5.0	88.81820440292358	3.0	88.81820440292358	3.0	69.84959840774536	2.0
MGS034.A0101	MGS187.A0101	74.83920156955719	107.05860555171967	3.0	97.2046047449112	2.0	97.2046047449112	2.0	97.2046047449112	2.0
LEO083.A0101	LEO102.A0101	62.22350001335144	107.03039541840553	4.0	86.52290105819702	2.0	86.52290105819702	2.0	86.52290105819702	2.0
CSK012.A0101	CSK025.A0101	24.25660192966461	107.00350403785703	6.0	98.12590479850766	5.0	85.36950349807738	4.0	67.29340255260466	3.0
MGS473.A0101	CSK028.A0101	46.41270041465759	106.72241678985299	5.0	87.31210461410227	3.0	87.31210461410227	3.0	70.87120047362987	2.0
RKF176.A0101	RKF147.A0101	44.3897008895874	106.71560764312744	4.0	95.87670862674713	3.0	83.5516095161438	2.0	83.5516095161438	2.0
MGS318.A0101	CSK008.A0101	46.33079767227173	106.59839063882825	5.0	85.47909408807755	3.0	85.47909408807755	3.0	68.99959444999695	2.0
MGS289.A0101	MGS178.A0101	49.41520094871521	106.5761148929596	4.0	86.4608108997345	2.0	86.4608108997345	2.0	86.4608108997345	2.0
LEO102.A0101	LEO048.A0101	79.25570011138916	106.52719736099243	2.0	106.52719736099243	2.0	106.52719736099243	2.0	106.52719736099243	2.0
MGS306.A0101	MGS248.A0101	24.162498116493218	106.50047957897183	5.0	106.50047957897183	5.0	106.50047957897183	5.0	89.81358706951139	4.0
RKC023.A0101	RKF162.A0101	25.99879503250122	106.47319853305814	6.0	84.90628898143768	4.0	68.9865916967392	3.0	49.428996443748474	2.0
CSK062.A0101	CSK046.A0101	61.073002219200134	106.38190507888794	2.0	106.38190507888794	2.0	106.38190507888794	2.0	106.38190507888794	2.0
LEO085.A0101	LEO039.A0101	31.577101349830627	106.29290044307706	5.0	97.44649827480313	4.0	97.44649827480313	4.0	97.44649827480313	4.0
MGS238.A0101	MGS190.A0101	60.00550016760826	106.1806969344616	3.0	106.1806969344616	3.0	92.49479696154594	2.0	92.49479696154594	2.0
LEO052.A0101	LEO049.A0101	36.410295963287346	106.16988539695737	5.0	85.58558225631712	3.0	71.37508392333984	2.0	71.37508392333984	2.0
MGS328.A0101	MGS245.A0101	35.40160059928894	106.1159074306488	4.0	106.1159074306488	4.0	106.1159074306488	4.0	89.75520730018616	3.0
LEO050.A0101	LEO105.A0101	30.009901523590088	106.11328929662704	5.0	96.15598767995834	4.0	82.19669908285141	3.0	82.19669908285141	3.0
MGS484.A0101	MGS355.A0101	31.89690113067627	106.03591129183766	5.0	97.39840552210805	4.0	81.56340643763541	3.0	81.56340643763541	3.0
MGS039.A0101	MGS248.A0101	31.94119930267334	106.00010827183723	4.0	106.00010827183723	4.0	106.00010827183723	4.0	86.908108741045	3.0
RKC023.A0101	RKF036.A0101	72.43380546569824	105.99820017814636	3.0	105.99820017814636	3.0	90.14140367507935	2.0	72.43380546569824	1.0
CSK012.A0101	CSK004.A0101	40.07189869880676	105.96459507942197	4.0	105.96459507942197	4.0	92.74519383907317	3.0	73.37949573993683	2.0
MGS422.A0101	MGS157.A0101	27.60499911164515	105.92200343453442	5.0	105.92200343453442	5.0	91.80450026833566	4.0	73.88980062460175	3.0
RKF209.A0101	RKF158.A0101	33.542400598526	105.90999852865932	5.0	94.88169979304074	4.0	94.88169979304074	4.0	76.03060137480496	3.0
LEO140.A0101	LEO138.A0101	78.42629551887512	105.8753967285156	3.0	96.06840014457703	2.0	96.06840014457703	2.0	78.42629551887512	1.0
MGS021.A0101	MGS157.A0101	27.597399111255072	105.80520292569415	5.0	105.80520292569415	5.0	91.72160288144366	4.0	53.87600218818989	2.0
MGS331.A0101	MGS248.A0101	38.92589807510376	105.78760504722595	4.0	95.26789784431458	3.0	95.26789784431458	3.0	95.26789784431458	3.0
RKC026.A0101	RKC028.A0101	82.6479971408844	105.76879978179932	2.0	105.76879978179932	2.0	105.76879978179932	2.0	105.76879978179932	2.0
MGS020.A0101	MGS031.A0101	46.6838002204895	105.69598674774167	4.0	105.69598674774167	4.0	93.0851936340332	3.0	93.0851936340332	3.0
RKF238.A0101	RKF007.A0101	64.91139829158783	105.68669736385345	2.0	105.68669736385345	2.0	105.68669736385345	2.0	105.68669736385345	2.0
RKF109.A0101	RKF195.A0101	46.87210321426391	105.6685149669647	3.0	105.6685149669647	3.0	90.1430070400238	2.0	90.1430070400238	2.0
LEO104.A0101	LEO111.A0101	23.62010478973388	105.55659532546994	6.0	84.31559205055234	4.0	84.31559205055234	4.0	67.41589307785033	3.0
MGS316.A0101	MGS163.A0101	50.39570331573486	105.51500320434567	5.0	84.02920365333557	3.0	84.02920365333557	3.0	50.39570331573486	1.0
MGS189.A0101	MGS244.A0101	41.07760190963745	105.47500550746918	4.0	105.47500550746918	4.0	92.37370193004608	3.0	75.86960196495056	2.0
KFJ036.A0101	KUP002.A0101	58.21850001811981	105.36960065364838	3.0	105.36960065364838	3.0	105.36960065364838	3.0	88.78860175609589	2.0
MGS422.A0101	MGS106.A0101	33.19380134344101	105.2570030093193	4.0	105.2570030093193	4.0	105.2570030093193	4.0	86.93010360002518	3.0
RKF210.A0101	RKF198.A0101	19.73010003566742	105.22409901022908	7.0	82.88220316171645	5.0	37.06590235233307	2.0	0.0	0.0
MGS106.A0101	MGS021.A0101	33.18850249052048	105.22320121526718	4.0	105.22320121526718	4.0	105.22320121526718	4.0	86.89630180597305	3.0
RKC029.A0101	RKC045.A0101	52.5272011756897	105.12789990752935	4.0	105.12789990752935	4.0	75.589301250875	2.0	75.589301250875	2.0
RKF038.A0101	RKF034.A0101	40.62409400939941	105.09278923273087	4.0	105.09278923273087	4.0	90.1449903845787	3.0	70.20469158887863	2.0
MGS044.A0101	MGS190.A0101	47.99559712409973	105.07379472255707	3.0	105.07379472255707	3.0	105.07379472255707	3.0	87.86529898643494	2.0
RKF141.A0101	RKF020.A0101	58.99880528450012	105.05799722741355	4.0	94.63500452111474	3.0	80.56310471147299	2.0	80.56310471147299	2.0
MGS295.A0101	MGS244.A0101	51.23029947280884	105.01500368118283	4.0	94.07539963722228	3.0	94.07539963722228	3.0	75.57809948921202	2.0
MGS145.A0101	MGS077.A0101	32.1058988571167	105.00849708914753	7.0	78.48099470138547	4.0	50.14549791812895	2.0	32.1058988571167	1.0
MGS218.A0101	MGS302.A0101	39.76050019264221	104.92960065603256	4.0	104.92960065603256	4.0	90.97980111837387	3.0	90.97980111837387	3.0
LEO125.A0101	LEO103.A0101	49.629688262939446	104.8806756734848	4.0	84.16727781295776	2.0	84.16727781295776	2.0	84.16727781295776	2.0
MGS299.A0101	MGS079.A0101	35.02959907054901	104.80269789695737	5.0	94.64549869298935	4.0	81.8229004740715	3.0	81.8229004740715	3.0
MGS187.A0101	MGS207.A0101	57.606399059295654	104.78219985961914	3.0	95.80679833889008	2.0	95.80679833889008	2.0	95.80679833889008	2.0
LEO103.A0101	LEO118.A0101	49.48339462280273	104.77077960968015	4.0	84.02098417282104	2.0	84.02098417282104	2.0	84.02098417282104	2.0
LEO128.A0101	LEO137.A0101	32.61810541152954	104.68771159648895	5.0	82.52910077571869	3.0	82.52910077571869	3.0	63.432905077934265	2.0
MGS323.A0101	MGS260.A0101	28.188398480415337	104.62420582771298	6.0	87.86669969558713	4.0	72.17479944229125	3.0	72.17479944229125	3.0
LEO075.A0101	LEO093.A0101	51.22830271720886	104.61069941520691	3.0	104.61069941520691	3.0	104.61069941520691	3.0	104.61069941520691	3.0
RKF231.A0101	RKF031.A0101	42.40189790725708	104.4619049876928	5.0	84.07059870660304	3.0	84.07059870660304	3.0	67.2497984021902	2.0
MGS426.A0101	MGS188.A0101	37.25390136241913	104.33991325699026	4.0	104.33991325699026	4.0	89.25761282444	3.0	73.05530607700348	2.0
MGS289.A0101	MGS260.A0101	27.66700088977813	104.31409180164334	5.0	92.67978966236112	4.0	92.67978966236112	4.0	92.67978966236112	4.0
MGS421.A0101	MGS174.A0101	91.16979837417604	104.10449840128422	2.0	104.10449840128422	2.0	91.16979837417604	1.0	91.16979837417604	1.0
LEO100.A0101	LEO137.A0101	39.9383008480072	104.05269265174866	5.0	94.24160122871399	4.0	80.86820244789124	3.0	61.12679839134216	2.0
LEO128.A0101	LEO083.A0101	41.58900380134582	104.02680496918035	4.0	94.52690343605352	3.0	94.52690343605352	3.0	94.52690343605352	3.0
RKF036.A0101	RKF156.A0101	25.392502546310418	103.78069362195674	6.0	94.96729454549495	5.0	81.08010372670833	4.0	25.392502546310418	1.0
MGS293.A0101	CSK048.A0101	34.78879928588867	103.77472639083862	5.0	103.77472639083862	5.0	62.20880150794983	2.0	62.20880150794983	2.0
MGS306.A0101	MGS243.A0101	37.02350854873657	103.75989675521848	5.0	103.75989675521848	5.0	91.49831533432007	4.0	58.417510986328125	2.0
LEO080.A0101	LEO108.A0101	44.90959644317627	103.7112012505531	6.0	65.488600730896	2.0	65.488600730896	2.0	65.488600730896	2.0
LEO099.A0101	LEO141.A0101	40.50400087144226	103.68519851472226	6.0	77.14690396096557	3.0	61.39780113007873	2.0	61.39780113007873	2.0
RKF191.A0101	RKF213.A0101	26.098698377609246	103.65300327539441	6.0	92.37980097532272	5.0	62.358698248863206	3.0	26.098698377609246	1.0
CSK040.A0101	MGS190.A0101	34.15840268135071	103.49530577659604	5.0	95.32500505447385	4.0	95.32500505447385	4.0	59.953999519348145	2.0
LEO074.A0101	LEO093.A0101	51.229602098464966	103.48419547080994	3.0	103.48419547080994	3.0	103.48419547080994	3.0	84.31150317192078	2.0
MGS142.A0101	MGS244.A0101	34.73059833049774	103.43460366129875	4.0	103.43460366129875	4.0	103.43460366129875	4.0	67.08600223064423	2.0
RKC031.A0101	RKC027.A0101	60.89688539505005	103.34228575229645	4.0	84.62098240852356	2.0	84.62098240852356	2.0	84.62098240852356	2.0
RKF191.A0101	RKF157.A0101	36.80690228939056	103.29250544309613	5.0	92.01930314302442	4.0	92.01930314302442	4.0	36.80690228939056	1.0
LEO112.A0101	LEO138.A0101	39.64910507202148	103.18391025066373	4.0	103.18391025066373	4.0	90.71400761604308	3.0	90.71400761604308	3.0
LEO139.A0101	LEO081.A0101	60.52210330963135	103.15530648222189	5.0	76.25730385771021	2.0	60.52210330963135	1.0	60.52210330963135	1.0
MGS096.A0101	MGS030.A0101	38.69070410728454	103.1079086475074	5.0	91.23370973393318	4.0	78.94840566441415	3.0	60.295104980468736	2.0
CSK032.A0101	MGS293.A0101	83.8413953781128	103.0485987663269	2.0	103.0485987663269	2.0	103.0485987663269	2.0	83.8413953781128	1.0
CSK047.A0101	CSK002.A0101	54.617199301719666	102.99669802188873	3.0	91.09919965267181	2.0	91.09919965267181	2.0	91.09919965267181	2.0
LEO075.A0101	LEO111.A0101	43.21500360965729	102.80579626560208	5.0	93.52289736270903	4.0	64.93830382823944	2.0	64.93830382823944	2.0
CSK012.A0101	CSK015.A0101	34.72420573234558	102.74568796157834	5.0	102.74568796157834	5.0	89.42968845367429	4.0	34.72420573234558	1.0
RKF127.A0101	RKF034.A0101	25.97668170928955	102.5599807500839	6.0	91.88117682933805	5.0	65.13908505439757	3.0	25.97668170928955	1.0
LEO088.A0101	LEO108.A0101	56.46909773349762	102.53449622541663	4.0	83.16239416599274	2.0	83.16239416599274	2.0	83.16239416599274	2.0
MGS096.A0101	MGS194.A0101	32.12369680404663	102.49849557876584	5.0	90.68029522895812	4.0	90.68029522895812	4.0	74.52399730682372	3.0
MGS129.A0101	MGS484.A0101	48.5347032546997	102.48099416494367	3.0	93.84430497884749	2.0	93.84430497884749	2.0	93.84430497884749	2.0
LEO141.A0101	LEO071.A0101	78.94059419631958	102.28239421558101	3.0	94.17779445648193	2.0	78.94059419631958	1.0	78.94059419631958	1.0
RKF037.A0101	RKC033.A0101	41.66010022163391	102.25700289011002	3.0	102.25700289011002	3.0	102.25700289011002	3.0	102.25700289011002	3.0
MGS426.A0101	CSK071.A0101	28.652799129486077	101.98800563812253	5.0	101.98800563812253	5.0	75.05150735378263	3.0	75.05150735378263	3.0
RKF243.A0101	RKF250.A0101	43.78640651702881	101.95970237255096	4.0	101.95970237255096	4.0	89.71630036830902	3.0	69.7163999080658	2.0
LEO090.A0101	LEO081.A0101	54.75289821624756	101.92469060420987	3.0	93.12079846858978	2.0	93.12079846858978	2.0	93.12079846858978	2.0
LEO106.A0101	LEO004.A0101	37.7377986907959	101.88371241092682	6.0	68.26290190219879	3.0	37.7377986907959	1.0	37.7377986907959	1.0
LEO020.A0101	LEO135.A0101	48.05210828781128	101.85289233922956	6.0	75.2032995223999	3.0	48.05210828781128	1.0	48.05210828781128	1.0
CSK030.A0101	CSK046.A0101	64.81340080499649	101.83490067720413	3.0	101.83490067720413	3.0	101.83490067720413	3.0	64.81340080499649	1.0
RKF162.A0101	RKF031.A0101	23.05209934711456	101.82769230159462	6.0	92.90619424136818	5.0	64.92219865322112	3.0	46.043798327445984	2.0
LEO095.A0101	LEO048.A0101	41.37850254774093	101.82569473981854	4.0	91.98639839887616	3.0	91.98639839887616	3.0	91.98639839887616	3.0
MGS129.A0101	MGS240.A0101	35.69689989089966	101.81258916854858	5.0	91.05359315872192	4.0	77.33509540557861	3.0	60.8801007270813	2.0
RKF135.A0101	RKF238.A0101	26.072299480438232	101.75070166587827	5.0	91.00350737571716	4.0	91.00350737571716	4.0	91.00350737571716	4.0
CSK016.A0101	MGS317.A0101	21.16339802742004	101.68929100036617	7.0	70.15239000320433	4.0	55.85219264030455	3.0	21.16339802742004	1.0
MGS187.A0101	MGS355.A0101	27.52410173416137	101.66980624198911	6.0	82.93560743331906	4.0	70.90580463409421	3.0	53.641206026077256	2.0
I18743	KUP004.A0101	56.64720252971165	101.66041568736546	2.0	101.66041568736546	2.0	101.66041568736546	2.0	101.66041568736546	2.0
MGS019.A0101	MGS013.A0101	42.88480281829834	101.655113697052	4.0	91.52120351791382	3.0	91.52120351791382	3.0	91.52120351791382	3.0
CSK004.A0101	MGS299.A0101	71.47250175476074	101.5997976064682	3.0	101.5997976064682	3.0	71.47250175476074	1.0	71.47250175476074	1.0
KFJ045.A0101	KFJ049.A0101	60.843706130981445	101.5876064193435	2.0	101.5876064193435	2.0	101.5876064193435	2.0	101.5876064193435	2.0
MGS187.A0101	CSK022.A0101	32.80259966850281	101.57099962234497	4.0	101.57099962234497	4.0	101.57099962234497	4.0	82.53030180931091	3.0
CSK001.A0101	CSK062.A0101	15.42060375213623	101.55471181496978	8.0	84.62701058015226	6.0	0.0	0.0	0.0	0.0
LEO019.A0101	LEO105.A0101	27.261698246002197	101.51748359203336	6.0	81.61838650703427	4.0	54.38469648361206	2.0	54.38469648361206	2.0
MGS197.A0101	MGS190.A0101	31.268898397684097	101.4972889810451	5.0	90.39328936632953	4.0	75.64978972077368	3.0	75.64978972077368	3.0
LEO085.A0101	LEO026.A0101	25.728392601013176	101.48299471475181	6.0	93.3786943554878	5.0	79.71959412097928	4.0	25.728392601013176	1.0
MGS303.A0101	MGS355.A0101	25.349104404449456	101.48230418562886	6.0	81.66430220007896	4.0	65.72870239615438	3.0	49.158103018999086	2.0
CSK030.A0101	CSK001.A0101	35.86959838867187	101.46839916706085	4.0	101.46839916706085	4.0	88.21539878845213	3.0	88.21539878845213	3.0
CSK025.A0101	CSK077.A0101	26.524794101715088	101.42298936843869	5.0	91.86708927154538	4.0	91.86708927154538	4.0	71.92038893699643	3.0
MGS067.A0101	MGS194.A0101	101.39330476522446	101.39330476522446	1.0	101.39330476522446	1.0	101.39330476522446	1.0	101.39330476522446	1.0
LEO008.A0101	LEO093.A0101	31.31660223007202	101.35579966008663	5.0	83.64240191876888	3.0	83.64240191876888	3.0	83.64240191876888	3.0
LEO019.A0101	LEO124.A0101	36.93709969520569	101.21970084874192	4.0	101.21970084874192	4.0	101.21970084874192	4.0	83.75359681813279	3.0
RKF135.A0101	RKC046.A0101	55.91660737991333	101.21230781078339	2.0	101.21230781078339	2.0	101.21230781078339	2.0	101.21230781078339	2.0
MGS013.A0101	MGS207.A0101	27.05660462379455	101.12530738115308	5.0	101.12530738115308	5.0	88.25170546770093	4.0	51.394303143024445	2.0
LEO075.A0101	LEO068.A0101	37.3090997338295	101.1062040925026	5.0	80.71800619363785	3.0	80.71800619363785	3.0	80.71800619363785	3.0
LEO073.A0101	LEO135.A0101	37.29879856109619	101.09920785762367	5.0	92.9965078830719	4.0	78.82040143013	3.0	61.83969974517822	2.0
MGS070.A0101	CSK063.A0101	38.53321075439453	101.07560157775879	6.0	57.96270966529846	2.0	57.96270966529846	2.0	38.53321075439453	1.0
MGS239.A0101	MGS244.A0101	60.562002658843994	101.0422021150589	3.0	92.08780229091644	2.0	92.08780229091644	2.0	92.08780229091644	2.0
CSK077.A0101	CSK080.A0101	29.525506496429436	101.03640792076476	5.0	81.86960456077941	3.0	81.86960456077941	3.0	81.86960456077941	3.0
LEO023.A0101	LEO108.A0101	31.61649908870458	101.03100306587294	4.0	89.52210313873366	3.0	89.52210313873366	3.0	89.52210313873366	3.0
LEO139.A0101	LEO093.A0101	35.47350168228149	100.8935272693634	6.0	72.90620803833006	3.0	72.90620803833006	3.0	35.47350168228149	1.0
MGS326.A0101	MGS031.A0101	54.76820468902588	100.85420608520508	3.0	91.65921211242676	2.0	91.65921211242676	2.0	91.65921211242676	2.0
MGS333.A0101	MGS006.A0101	44.62250173091888	100.82538425922394	5.0	81.97139203548431	3.0	66.23519361019135	2.0	66.23519361019135	2.0
LEO094.A0101	LEO105.A0101	61.04620173573494	100.80579593777657	3.0	100.80579593777657	3.0	100.80579593777657	3.0	81.93419650197029	2.0
LEO100.A0101	LEO108.A0101	42.751002311706536	100.7245997432619	5.0	74.26410178886726	2.0	74.26410178886726	2.0	74.26410178886726	2.0
LEO095.A0101	LEO080.A0101	38.90379667282104	100.70869922637937	5.0	92.54699945449826	4.0	63.399201631546006	2.0	63.399201631546006	2.0
MGS206.A0101	MGS248.A0101	27.35539674758911	100.69839842617512	5.0	89.64009769260883	4.0	89.64009769260883	4.0	71.58709764480591	3.0
CSK067.A0101	MGS293.A0101	78.42489704489708	100.64400658011436	3.0	91.66350588202477	2.0	78.42489704489708	1.0	78.42489704489708	1.0
